,Open,High,Low,Close,Strategy,Stock,Signal,Value,SMA_Call,RSI_Call,MACD_Call,Pivot_Call,PCR_Call,BB_Call,VWAP_Call,SuperTrend_Call,buy_probability,sell_probability,StopLoss,Target,Qty,Spot_Price,expiry,Strike_Buy_Price,premium_StopLoss,premium_Target,lotsize,premium_Qty,historic_profit,current_script,token,exec_rnk,conclusion,execution_date,rnk,order_id,order_place,client_id,Hit Timestamp,Hit Price,Profit/Loss,Date,Day_Open,Day_High,Day_Low,Day_Close,Datetime
106,18625.4,18625.75,18617.6,18618.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:31:00+00:00
107,18618.7,18619.35,18616.55,18617.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:32:00+00:00
108,18617.8,18617.8,18615.0,18616.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:33:00+00:00
109,18617.05,18619.25,18615.9,18619.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:34:00+00:00
110,18618.6,18618.6,18614.9,18614.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:35:00+00:00
111,18615.1,18615.15,18611.15,18612.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:36:00+00:00
112,18613.2,18613.6,18610.75,18611.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:37:00+00:00
113,18611.15,18611.65,18609.15,18609.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:38:00+00:00
114,18609.0,18609.25,18603.75,18604.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:39:00+00:00
115,18604.2,18606.8,18603.45,18604.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:40:00+00:00
116,18604.7,18605.05,18602.4,18603.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:41:00+00:00
117,18602.75,18610.65,18602.75,18609.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:42:00+00:00
118,18609.4,18610.9,18607.6,18608.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:43:00+00:00
119,18608.45,18608.6,18606.65,18607.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:44:00+00:00
120,18607.2,18612.3,18607.1,18611.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:45:00+00:00
121,18611.1,18616.3,18610.85,18615.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:46:00+00:00
122,18615.0,18615.0,18610.15,18611.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:47:00+00:00
123,18611.25,18612.0,18609.05,18609.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:48:00+00:00
124,18608.9,18610.4,18607.75,18609.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:49:00+00:00
125,18609.1,18615.85,18608.5,18615.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:50:00+00:00
126,18615.1,18618.9,18615.0,18615.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:51:00+00:00
127,18615.05,18615.75,18611.45,18611.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:52:00+00:00
128,18611.95,18613.25,18609.65,18612.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:53:00+00:00
129,18612.8,18616.85,18611.45,18616.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06,18600.65,18654.2,18579.2,18647.8,2022-12-06 05:54:00+00:00
